universe,knob,knob_name,setting
30,17,NonRESBGvnCC2pi,-0.0168726
30,18,NonRESBGvnNC1pi,1.23248
30,19,NonRESBGvnNC2pi,0.868394
30,20,NonRESBGvbarpCC1pi,0.18853
30,21,NonRESBGvbarpCC2pi,0.837763
30,22,NonRESBGvbarpNC1pi,0.401626
30,23,NonRESBGvbarpNC2pi,-0.957609
30,24,NonRESBGvbarnCC1pi,-0.789458
30,25,NonRESBGvbarnCC2pi,-0.130524
30,26,NonRESBGvbarnNC1pi,-1.62287
30,27,NonRESBGvbarnNC2pi,0.451422
30,28,AhtBY,-0.0670927
30,29,BhtBY,-1.74193
30,30,CV1uBY,-2.0626
30,31,CV2uBY,1.08203
30,32,AGKYxF1pi,-0.512746
30,33,AGKYpT1pi,1.78577
30,34,MFP_pi,-0.200801
30,35,MFP_N,-1.14987
30,36,FrCEx_pi,0.720306
30,37,FrInel_pi,1.59195
30,38,FrAbs_pi,0.0894331
30,39,FrCEx_N,-0.711484
30,40,FrInel_N,-0.409236
30,41,FrAbs_N,-0.11279
30,42,RDecBR1gamma,-0.0426383
30,43,RDecBR1eta,-1.19449
30,44,XSecShape_CCMEC,1
30,45,RPA_CCQE,0.151
31,0,MaCCQE,4.35509
31,1,CoulombCCQE,-1.02566
31,2,MaNCEL,0.363969
31,3,EtaNCEL,0.0184085
31,4,NormCCMEC,1.52059
31,5,NormNCMEC,-0.886194
31,6,FracPN_CCMEC,0.484757
31,7,FracDelta_CCMEC,2.1169
31,8,MaCCRES,-0.567544
31,9,MvCCRES,1.09599
31,10,MaNCRES,-0.0113049
31,11,MvNCRES,-0.292773
31,12,NonRESBGvpCC1pi,-0.398523
31,13,NonRESBGvpCC2pi,0.238168
31,14,NonRESBGvpNC1pi,-2.32885
31,15,NonRESBGvpNC2pi,0.732805
31,16,NonRESBGvnCC1pi,1.22879
31,17,NonRESBGvnCC2pi,0.550415
31,18,NonRESBGvnNC1pi,-0.243069
31,19,NonRESBGvnNC2pi,0.418608
31,20,NonRESBGvbarpCC1pi,0.8668
31,21,NonRESBGvbarpCC2pi,1.29479
31,22,NonRESBGvbarpNC1pi,0.4405
31,23,NonRESBGvbarpNC2pi,0.279877
31,24,NonRESBGvbarnCC1pi,-0.364833
31,25,NonRESBGvbarnCC2pi,-0.437211
31,26,NonRESBGvbarnNC1pi,-0.82128
31,27,NonRESBGvbarnNC2pi,0.733113
31,28,AhtBY,0.0493101
31,29,BhtBY,-0.101661
31,30,CV1uBY,-0.872372
31,31,CV2uBY,1.15615
31,32,AGKYxF1pi,-0.831799
31,33,AGKYpT1pi,0.574785
31,34,MFP_pi,-0.526508
31,35,MFP_N,0.431858
31,36,FrCEx_pi,0.705613
31,37,FrInel_pi,-0.0971234
31,38,FrAbs_pi,-0.39967
31,39,FrCEx_N,-0.8796
31,40,FrInel_N,0.0201983
31,41,FrAbs_N,-0.858537
31,42,RDecBR1gamma,-1.71049
31,43,RDecBR1eta,0.374059
31,44,XSecShape_CCMEC,1
31,45,RPA_CCQE,0.151
32,0,MaCCQE,4.3994
32,1,CoulombCCQE,3.13788
32,2,MaNCEL,0.663347
32,3,EtaNCEL,-1.72779
32,4,NormCCMEC,2.2647
32,5,NormNCMEC,-4.18973
32,6,FracPN_CCMEC,0.863375
32,7,FracDelta_CCMEC,0.299647
32,8,MaCCRES,0.64762
32,9,MvCCRES,-0.0186835
32,10,MaNCRES,-0.838587
32,11,MvNCRES,-0.607558
32,12,NonRESBGvpCC1pi,0.272314
32,13,NonRESBGvpCC2pi,2.10667
32,14,NonRESBGvpNC1pi,-0.953858
32,15,NonRESBGvpNC2pi,0.838071
32,16,NonRESBGvnCC1pi,-0.267813
32,17,NonRESBGvnCC2pi,0.503306
32,18,NonRESBGvnNC1pi,1.04537
32,19,NonRESBGvnNC2pi,1.95643
32,20,NonRESBGvbarpCC1pi,-0.0278745
32,21,NonRESBGvbarpCC2pi,-0.285132
32,22,NonRESBGvbarpNC1pi,-1.43077
32,23,NonRESBGvbarpNC2pi,1.00643
32,24,NonRESBGvbarnCC1pi,0.81425
32,25,NonRESBGvbarnCC2pi,-2.83038
32,26,NonRESBGvbarnNC1pi,2.08989
32,27,NonRESBGvbarnNC2pi,-0.294752
32,28,AhtBY,0.635672
32,29,BhtBY,2.05995
32,30,CV1uBY,1.07558
32,31,CV2uBY,-0.0855444
32,32,AGKYxF1pi,-0.156028
32,33,AGKYpT1pi,0.617719
32,34,MFP_pi,-0.685509
32,35,MFP_N,-1.06826
32,36,FrCEx_pi,-0.374695
32,37,FrInel_pi,0.879966
32,38,FrAbs_pi,0.00854348
32,39,FrCEx_N,-0.42356
32,40,FrInel_N,-0.191053
32,41,FrAbs_N,1.95664
32,42,RDecBR1gamma,-1.52058
32,43,RDecBR1eta,0.401606
32,44,XSecShape_CCMEC,1
32,45,RPA_CCQE,0.151
33,0,MaCCQE,5.24393
33,1,CoulombCCQE,0.460098
33,2,MaNCEL,-1.50012
33,3,EtaNCEL,-2.36792
33,4,NormCCMEC,-0.0567885
33,5,NormNCMEC,-1.1248
33,6,FracPN_CCMEC,1.29902
33,7,FracDelta_CCMEC,-1.86316
33,8,MaCCRES,0.299745
33,9,MvCCRES,0.0207278
33,10,MaNCRES,-1.96245
33,11,MvNCRES,-0.233844
33,12,NonRESBGvpCC1pi,2.48876
33,13,NonRESBGvpCC2pi,-0.309421
33,14,NonRESBGvpNC1pi,-0.105711
33,15,NonRESBGvpNC2pi,0.701271
33,16,NonRESBGvnCC1pi,1.94192
33,17,NonRESBGvnCC2pi,1.79125
33,18,NonRESBGvnNC1pi,-1.11005
33,19,NonRESBGvnNC2pi,-0.0524506
33,20,NonRESBGvbarpCC1pi,-1.19154
33,21,NonRESBGvbarpCC2pi,0.601529
33,22,NonRESBGvbarpNC1pi,1.22643
33,23,NonRESBGvbarpNC2pi,1.39296
33,24,NonRESBGvbarnCC1pi,0.975969
33,25,NonRESBGvbarnCC2pi,-2.81649
33,26,NonRESBGvbarnNC1pi,0.529615
33,27,NonRESBGvbarnNC2pi,-0.175414
33,28,AhtBY,0.265925
33,29,BhtBY,-0.0341417
33,30,CV1uBY,-0.780629
33,31,CV2uBY,-0.706236
33,32,AGKYxF1pi,1.68241
33,33,AGKYpT1pi,-0.383514
33,34,MFP_pi,-1.36279
33,35,MFP_N,0.994536
33,36,FrCEx_pi,-0.142484
33,37,FrInel_pi,-0.342757
33,38,FrAbs_pi,1.24541
33,39,FrCEx_N,-0.233331
33,40,FrInel_N,0.467834
33,41,FrAbs_N,0.151238
33,42,RDecBR1gamma,-0.380837
33,43,RDecBR1eta,-0.577128
33,44,XSecShape_CCMEC,1
33,45,RPA_CCQE,0.151
34,0,MaCCQE,2.67508
34,1,CoulombCCQE,-0.287784
34,2,MaNCEL,-2.06292
34,3,EtaNCEL,-1.49766
34,4,NormCCMEC,2.0578
34,5,NormNCMEC,-0.80073
34,6,FracPN_CCMEC,-0.0135766
34,7,FracDelta_CCMEC,2.01696
34,8,MaCCRES,0.159423
34,9,MvCCRES,-0.516388
34,10,MaNCRES,-1.18583
34,11,MvNCRES,-0.593504
34,12,NonRESBGvpCC1pi,0.535616
34,13,NonRESBGvpCC2pi,0.891187
34,14,NonRESBGvpNC1pi,-1.76153
34,15,NonRESBGvpNC2pi,0.825171
34,16,NonRESBGvnCC1pi,-2.85101
34,17,NonRESBGvnCC2pi,-0.109272
34,18,NonRESBGvnNC1pi,0.288367
34,19,NonRESBGvnNC2pi,-0.753465
34,20,NonRESBGvbarpCC1pi,-0.218693
34,21,NonRESBGvbarpCC2pi,2.3383
34,22,NonRESBGvbarpNC1pi,0.000357232
34,23,NonRESBGvbarpNC2pi,-1.78077
34,24,NonRESBGvbarnCC1pi,0.443737
34,25,NonRESBGvbarnCC2pi,-1.56128
34,26,NonRESBGvbarnNC1pi,-0.893811
34,27,NonRESBGvbarnNC2pi,0.447798
34,28,AhtBY,-0.515742
34,29,BhtBY,0.49966
34,30,CV1uBY,1.13579
34,31,CV2uBY,0.640032
34,32,AGKYxF1pi,-0.191959
34,33,AGKYpT1pi,-0.988038
34,34,MFP_pi,0.513535
34,35,MFP_N,-0.46371
34,36,FrCEx_pi,1.30233
34,37,FrInel_pi,-1.10696
34,38,FrAbs_pi,-0.198357
34,39,FrCEx_N,0.359373
34,40,FrInel_N,-1.11072
34,41,FrAbs_N,-1.61452
34,42,RDecBR1gamma,-1.04232
34,43,RDecBR1eta,-1.67985
34,44,XSecShape_CCMEC,1
34,45,RPA_CCQE,0.151
35,0,MaCCQE,5.89996
35,1,CoulombCCQE,0.981443
35,2,MaNCEL,-1.22157
35,3,EtaNCEL,0.523115
35,4,NormCCMEC,4.40941
35,5,NormNCMEC,-0.820949
35,6,FracPN_CCMEC,1.10013
35,7,FracDelta_CCMEC,-2.00304
35,8,MaCCRES,-0.744722
35,9,MvCCRES,-0.543723
35,10,MaNCRES,1.62086
35,11,MvNCRES,-1.17883
35,12,NonRESBGvpCC1pi,2.02683
35,13,NonRESBGvpCC2pi,0.374063
35,14,NonRESBGvpNC1pi,-0.123785
35,15,NonRESBGvpNC2pi,-0.801062
35,16,NonRESBGvnCC1pi,-0.0639382
35,17,NonRESBGvnCC2pi,0.448261
35,18,NonRESBGvnNC1pi,0.0901954
35,19,NonRESBGvnNC2pi,0.708591
35,20,NonRESBGvbarpCC1pi,-0.0582596
35,21,NonRESBGvbarpCC2pi,0.563554
35,22,NonRESBGvbarpNC1pi,0.0259658
35,23,NonRESBGvbarpNC2pi,0.428899
35,24,NonRESBGvbarnCC1pi,-0.393021
35,25,NonRESBGvbarnCC2pi,1.13729
35,26,NonRESBGvbarnNC1pi,-0.327098
35,27,NonRESBGvbarnNC2pi,-1.52349
35,28,AhtBY,0.767163
35,29,BhtBY,0.146189
35,30,CV1uBY,0.740231
35,31,CV2uBY,-0.882476
35,32,AGKYxF1pi,-0.6945
35,33,AGKYpT1pi,1.2799
35,34,MFP_pi,-0.617994
35,35,MFP_N,-0.373706
35,36,FrCEx_pi,-1.20201
35,37,FrInel_pi,1.58575
35,38,FrAbs_pi,-0.20585
35,39,FrCEx_N,0.189058
35,40,FrInel_N,0.405044
35,41,FrAbs_N,0.232709
35,42,RDecBR1gamma,-1.83905
35,43,RDecBR1eta,-1.16103
35,44,XSecShape_CCMEC,1
35,45,RPA_CCQE,0.151
36,0,MaCCQE,-0.469401
36,1,CoulombCCQE,-0.456761
36,2,MaNCEL,-0.257773
36,3,EtaNCEL,-2.01324
36,4,NormCCMEC,2.84682
36,5,NormNCMEC,1.39856
36,6,FracPN_CCMEC,-0.198823
36,7,FracDelta_CCMEC,0.286646
36,8,MaCCRES,0.353433
36,9,MvCCRES,0.449861
36,10,MaNCRES,0.344297
36,11,MvNCRES,-0.908685
36,12,NonRESBGvpCC1pi,0.263896
36,13,NonRESBGvpCC2pi,1.05748
36,14,NonRESBGvpNC1pi,-2.23922
36,15,NonRESBGvpNC2pi,0.29804
36,16,NonRESBGvnCC1pi,-0.353101
36,17,NonRESBGvnCC2pi,-0.0242079
36,18,NonRESBGvnNC1pi,2.07286
36,19,NonRESBGvnNC2pi,-1.77793
36,20,NonRESBGvbarpCC1pi,-0.274232
36,21,NonRESBGvbarpCC2pi,-0.0510752
36,22,NonRESBGvbarpNC1pi,1.00603
36,23,NonRESBGvbarpNC2pi,-0.780241
36,24,NonRESBGvbarnCC1pi,-0.262048
36,25,NonRESBGvbarnCC2pi,0.119761
36,26,NonRESBGvbarnNC1pi,1.36803
36,27,NonRESBGvbarnNC2pi,0.203138
36,28,AhtBY,0.350221
36,29,BhtBY,0.247694
36,30,CV1uBY,2.5577
36,31,CV2uBY,0.714024
36,32,AGKYxF1pi,0.972564
36,33,AGKYpT1pi,-0.979155
36,34,MFP_pi,0.755804
36,35,MFP_N,0.571586
36,36,FrCEx_pi,1.13629
36,37,FrInel_pi,-0.143837
36,38,FrAbs_pi,1.96449
36,39,FrCEx_N,-1.7168
36,40,FrInel_N,-0.829924
36,41,FrAbs_N,1.52723
36,42,RDecBR1gamma,2.00862
36,43,RDecBR1eta,0.64189
36,44,XSecShape_CCMEC,1
36,45,RPA_CCQE,0.151
37,0,MaCCQE,-1.92498
37,1,CoulombCCQE,0.749034
37,2,MaNCEL,-0.442442
37,3,EtaNCEL,-0.72087
37,4,NormCCMEC,0.898836
37,5,NormNCMEC,-1.53475
37,6,FracPN_CCMEC,0.895476
37,7,FracDelta_CCMEC,-0.279626
37,8,MaCCRES,-1.00994
37,9,MvCCRES,0.0952291
37,10,MaNCRES,-0.311569
37,11,MvNCRES,0.305515
37,12,NonRESBGvpCC1pi,2.78098
37,13,NonRESBGvpCC2pi,2.14866
37,14,NonRESBGvpNC1pi,-0.535363
37,15,NonRESBGvpNC2pi,0.357645
37,16,NonRESBGvnCC1pi,-1.00078
37,17,NonRESBGvnCC2pi,0.638841
37,18,NonRESBGvnNC1pi,-2.35361
37,19,NonRESBGvnNC2pi,0.936749
37,20,NonRESBGvbarpCC1pi,0.517698
37,21,NonRESBGvbarpCC2pi,-1.77053
37,22,NonRESBGvbarpNC1pi,0.288361
37,23,NonRESBGvbarpNC2pi,-0.421612
37,24,NonRESBGvbarnCC1pi,-1.30879
37,25,NonRESBGvbarnCC2pi,0.0454623
37,26,NonRESBGvbarnNC1pi,0.881196
37,27,NonRESBGvbarnNC2pi,2.02879
37,28,AhtBY,-1.14041
37,29,BhtBY,-1.49101
37,30,CV1uBY,-0.704887
37,31,CV2uBY,0.317412
37,32,AGKYxF1pi,0.607907
37,33,AGKYpT1pi,-2.08726
37,34,MFP_pi,-0.851716
37,35,MFP_N,0.0669437
37,36,FrCEx_pi,-1.17306
37,37,FrInel_pi,0.010366
37,38,FrAbs_pi,-0.52438
37,39,FrCEx_N,-1.14883
37,40,FrInel_N,0.462265
37,41,FrAbs_N,1.06511
37,42,RDecBR1gamma,0.411102
37,43,RDecBR1eta,-1.21157
37,44,XSecShape_CCMEC,1
37,45,RPA_CCQE,0.151
38,0,MaCCQE,4.80186
38,1,CoulombCCQE,-0.12577
38,2,MaNCEL,1.14413
38,3,EtaNCEL,1.81137
38,4,NormCCMEC,0.914075
38,5,NormNCMEC,-0.798096
38,6,FracPN_CCMEC,0.177356
38,7,FracDelta_CCMEC,0.234796
38,8,MaCCRES,0.776325
38,9,MvCCRES,0.386568
38,10,MaNCRES,-0.588901
38,11,MvNCRES,0.303056
38,12,NonRESBGvpCC1pi,-1.2831
38,13,NonRESBGvpCC2pi,-0.968304
38,14,NonRESBGvpNC1pi,0.846899
38,15,NonRESBGvpNC2pi,0.114635
38,16,NonRESBGvnCC1pi,1.08372
38,17,NonRESBGvnCC2pi,1.00899
38,18,NonRESBGvnNC1pi,0.222387
38,19,NonRESBGvnNC2pi,0.0813569
38,20,NonRESBGvbarpCC1pi,-0.209118
38,21,NonRESBGvbarpCC2pi,1.30534
38,22,NonRESBGvbarpNC1pi,-1.67781
38,23,NonRESBGvbarpNC2pi,0.699337
38,24,NonRESBGvbarnCC1pi,-0.983057
38,25,NonRESBGvbarnCC2pi,0.0128728
38,26,NonRESBGvbarnNC1pi,0.20979
38,27,NonRESBGvbarnNC2pi,0.883903
38,28,AhtBY,1.73482
38,29,BhtBY,0.12017
38,30,CV1uBY,-2.05359
38,31,CV2uBY,0.641847
38,32,AGKYxF1pi,-0.358001
38,33,AGKYpT1pi,0.497625
38,34,MFP_pi,-0.305618
38,35,MFP_N,0.0822501
38,36,FrCEx_pi,-0.497202
38,37,FrInel_pi,-2.02378
38,38,FrAbs_pi,0.903543
38,39,FrCEx_N,0.87125
38,40,FrInel_N,0.176251
38,41,FrAbs_N,-0.236037
38,42,RDecBR1gamma,0.992786
38,43,RDecBR1eta,0.153082
38,44,XSecShape_CCMEC,1
38,45,RPA_CCQE,0.151
39,0,MaCCQE,0.560521
39,1,CoulombCCQE,1.6382
39,2,MaNCEL,-2.40755
39,3,EtaNCEL,1.10924
39,4,NormCCMEC,0.540285
39,5,NormNCMEC,-1.29292
39,6,FracPN_CCMEC,-0.613583
39,7,FracDelta_CCMEC,1.32465
39,8,MaCCRES,0.202935
39,9,MvCCRES,0.0325184
39,10,MaNCRES,-0.0762169
39,11,MvNCRES,-0.129208
39,12,NonRESBGvpCC1pi,0.34362
39,13,NonRESBGvpCC2pi,-0.488903
39,14,NonRESBGvpNC1pi,0.714312
39,15,NonRESBGvpNC2pi,0.310107
39,16,NonRESBGvnCC1pi,-0.0391369
39,17,NonRESBGvnCC2pi,-0.463205
39,18,NonRESBGvnNC1pi,-0.454697
39,19,NonRESBGvnNC2pi,1.21548
39,20,NonRESBGvbarpCC1pi,-0.474783
39,21,NonRESBGvbarpCC2pi,0.4813
39,22,NonRESBGvbarpNC1pi,-0.215393
39,23,NonRESBGvbarpNC2pi,-0.240061
39,24,NonRESBGvbarnCC1pi,0.340795
39,25,NonRESBGvbarnCC2pi,-0.565065
39,26,NonRESBGvbarnNC1pi,-0.108987
39,27,NonRESBGvbarnNC2pi,-0.592842
39,28,AhtBY,1.37504
39,29,BhtBY,0.109758
39,30,CV1uBY,-1.49375
39,31,CV2uBY,-0.145292
39,32,AGKYxF1pi,1.20332
39,33,AGKYpT1pi,1.00588
39,34,MFP_pi,0.0134893
39,35,MFP_N,1.15009
39,36,FrCEx_pi,1.84004
39,37,FrInel_pi,-0.396016
39,38,FrAbs_pi,0.104245
39,39,FrCEx_N,-0.0651927
39,40,FrInel_N,-1.00465
39,41,FrAbs_N,-0.514818
39,42,RDecBR1gamma,0.140159
39,43,RDecBR1eta,-0.414362
39,44,XSecShape_CCMEC,1
39,45,RPA_CCQE,0.151
40,0,MaCCQE,12.8152
40,1,CoulombCCQE,0.0246456
40,2,MaNCEL,-2.02936
40,3,EtaNCEL,0.0992061
40,4,NormCCMEC,0.45389
40,5,NormNCMEC,-4.31964
40,6,FracPN_CCMEC,-1.52309
40,7,FracDelta_CCMEC,1.30769
40,8,MaCCRES,0.198595
40,9,MvCCRES,-1.87971
40,10,MaNCRES,-0.161327
40,11,MvNCRES,-0.237234
40,12,NonRESBGvpCC1pi,-2.22639
40,13,NonRESBGvpCC2pi,0.870911
40,14,NonRESBGvpNC1pi,-2.37569
40,15,NonRESBGvpNC2pi,0.181596
40,16,NonRESBGvnCC1pi,0.347099
40,17,NonRESBGvnCC2pi,-0.656349
40,18,NonRESBGvnNC1pi,-1.14023
40,19,NonRESBGvnNC2pi,-1.58657
40,20,NonRESBGvbarpCC1pi,0.135619
40,21,NonRESBGvbarpCC2pi,0.146174
40,22,NonRESBGvbarpNC1pi,-1.14865
40,23,NonRESBGvbarpNC2pi,0.522374
40,24,NonRESBGvbarnCC1pi,0.0172333
40,25,NonRESBGvbarnCC2pi,-0.114938
40,26,NonRESBGvbarnNC1pi,0.635004
40,27,NonRESBGvbarnNC2pi,-0.335361
40,28,AhtBY,0.226392
40,29,BhtBY,0.901425
40,30,CV1uBY,0.762121
40,31,CV2uBY,-1.13698
40,32,AGKYxF1pi,0.394512
40,33,AGKYpT1pi,0.466552
40,34,MFP_pi,-0.802828
40,35,MFP_N,-2.11673
40,36,FrCEx_pi,-0.768543
40,37,FrInel_pi,-0.0512642
40,38,FrAbs_pi,0.328398
40,39,FrCEx_N,-0.516198
40,40,FrInel_N,0.306757
40,41,FrAbs_N,-0.522401
40,42,RDecBR1gamma,-1.01282
40,43,RDecBR1eta,0.114478
40,44,XSecShape_CCMEC,1
40,45,RPA_CCQE,0.151
41,0,MaCCQE,4.44379
41,1,CoulombCCQE,-4.74932
41,2,MaNCEL,-2.09989
41,3,EtaNCEL,3.1226e-05
41,4,NormCCMEC,1.93163
41,5,NormNCMEC,0.314414
41,6,FracPN_CCMEC,0.604647
41,7,FracDelta_CCMEC,-1.45625
41,8,MaCCRES,0.47348
41,9,MvCCRES,-1.06143
41,10,MaNCRES,1.45483
41,11,MvNCRES,-0.476496
41,12,NonRESBGvpCC1pi,-0.888025
41,13,NonRESBGvpCC2pi,-1.38806
41,14,NonRESBGvpNC1pi,-0.210779
41,15,NonRESBGvpNC2pi,-0.547693
41,16,NonRESBGvnCC1pi,-0.464936
41,17,NonRESBGvnCC2pi,-1.19279
41,18,NonRESBGvnNC1pi,0.567422
41,19,NonRESBGvnNC2pi,-0.42985
41,20,NonRESBGvbarpCC1pi,0.555868
41,21,NonRESBGvbarpCC2pi,-1.94483
41,22,NonRESBGvbarpNC1pi,0.305231
41,23,NonRESBGvbarpNC2pi,0.780229
41,24,NonRESBGvbarnCC1pi,0.804209
41,25,NonRESBGvbarnCC2pi,-0.238347
41,26,NonRESBGvbarnNC1pi,0.647399
41,27,NonRESBGvbarnNC2pi,2.06038
41,28,AhtBY,0.937778
41,29,BhtBY,-0.362118
41,30,CV1uBY,0.632307
41,31,CV2uBY,1.39699
41,32,AGKYxF1pi,0.889363
41,33,AGKYpT1pi,1.80505
41,34,MFP_pi,0.197994
41,35,MFP_N,-0.217202
41,36,FrCEx_pi,1.09037
41,37,FrInel_pi,0.700002
41,38,FrAbs_pi,0.480616
41,39,FrCEx_N,0.0296356
41,40,FrInel_N,-0.102208
41,41,FrAbs_N,0.696135
41,42,RDecBR1gamma,-1.46354
41,43,RDecBR1eta,2.26169
41,44,XSecShape_CCMEC,1
41,45,RPA_CCQE,0.151
42,0,MaCCQE,2.39599
42,1,CoulombCCQE,-0.812128
42,2,MaNCEL,-0.239262
42,3,EtaNCEL,0.180002
42,4,NormCCMEC,0.933903
42,5,NormNCMEC,-1.30524
42,6,FracPN_CCMEC,1.60929
42,7,FracDelta_CCMEC,-0.0208608
42,8,MaCCRES,2.06461
42,9,MvCCRES,-0.438355
42,10,MaNCRES,-0.879327
42,11,MvNCRES,0.152377
42,12,NonRESBGvpCC1pi,-1.97442
42,13,NonRESBGvpCC2pi,1.33426
42,14,NonRESBGvpNC1pi,0.93537
42,15,NonRESBGvpNC2pi,-1.89293
42,16,NonRESBGvnCC1pi,1.62957
42,17,NonRESBGvnCC2pi,-0.218296
42,18,NonRESBGvnNC1pi,-0.790301
42,19,NonRESBGvnNC2pi,-0.364877
42,20,NonRESBGvbarpCC1pi,-0.56821
42,21,NonRESBGvbarpCC2pi,-0.909987
42,22,NonRESBGvbarpNC1pi,0.817432
42,23,NonRESBGvbarpNC2pi,-0.0283566
42,24,NonRESBGvbarnCC1pi,0.197548
42,25,NonRESBGvbarnCC2pi,-1.1266
42,26,NonRESBGvbarnNC1pi,-0.498213
42,27,NonRESBGvbarnNC2pi,0.990314
42,28,AhtBY,-1.21145
42,29,BhtBY,-0.415224
42,30,CV1uBY,0.538092
42,31,CV2uBY,1.26745
42,32,AGKYxF1pi,0.25296
42,33,AGKYpT1pi,-0.332685
42,34,MFP_pi,1.23792
42,35,MFP_N,0.230907
42,36,FrCEx_pi,-0.49897
42,37,FrInel_pi,0.150971
42,38,FrAbs_pi,0.322297
42,39,FrCEx_N,0.163624
42,40,FrInel_N,-0.578113
42,41,FrAbs_N,0.194112
42,42,RDecBR1gamma,0.194565
42,43,RDecBR1eta,1.88626
42,44,XSecShape_CCMEC,1
42,45,RPA_CCQE,0.151
43,0,MaCCQE,-0.383936
43,1,CoulombCCQE,0.211645
43,2,MaNCEL,-1.67884
43,3,EtaNCEL,-0.712792
43,4,NormCCMEC,0.792669
43,5,NormNCMEC,2.00437
43,6,FracPN_CCMEC,-0.288639
43,7,FracDelta_CCMEC,0.0522839
43,8,MaCCRES,0.113323
43,9,MvCCRES,-2.27136
43,10,MaNCRES,-1.09606
43,11,MvNCRES,-0.626577
43,12,NonRESBGvpCC1pi,0.392296
43,13,NonRESBGvpCC2pi,0.172291
43,14,NonRESBGvpNC1pi,0.827046
43,15,NonRESBGvpNC2pi,2.03207
43,16,NonRESBGvnCC1pi,1.16768
43,17,NonRESBGvnCC2pi,0.965961
43,18,NonRESBGvnNC1pi,0.450655
43,19,NonRESBGvnNC2pi,-0.618783
43,20,NonRESBGvbarpCC1pi,-0.624933
43,21,NonRESBGvbarpCC2pi,1.8042
43,22,NonRESBGvbarpNC1pi,1.06238
43,23,NonRESBGvbarpNC2pi,-1.768
43,24,NonRESBGvbarnCC1pi,-0.343305
43,25,NonRESBGvbarnCC2pi,-0.227335
43,26,NonRESBGvbarnNC1pi,-0.415063
43,27,NonRESBGvbarnNC2pi,0.0397029
43,28,AhtBY,-1.10449
43,29,BhtBY,-0.40033
43,30,CV1uBY,-0.660322
43,31,CV2uBY,0.0717004
43,32,AGKYxF1pi,-0.147488
43,33,AGKYpT1pi,-1.328
43,34,MFP_pi,-1.2993
43,35,MFP_N,-1.64176
43,36,FrCEx_pi,0.0216246
43,37,FrInel_pi,0.0158566
43,38,FrAbs_pi,-0.676244
43,39,FrCEx_N,-1.44977
43,40,FrInel_N,-0.199477
43,41,FrAbs_N,1.36011
43,42,RDecBR1gamma,-1.33395
43,43,RDecBR1eta,0.310369
43,44,XSecShape_CCMEC,1
43,45,RPA_CCQE,0.151
44,0,MaCCQE,3.85889
44,1,CoulombCCQE,-0.18536
44,2,MaNCEL,-0.279517
44,3,EtaNCEL,0.872881
44,4,NormCCMEC,2.2314
44,5,NormNCMEC,-4.01996
44,6,FracPN_CCMEC,1.753
44,7,FracDelta_CCMEC,-0.683947
44,8,MaCCRES,-0.641551
44,9,MvCCRES,-0.334218
44,10,MaNCRES,0.157219
44,11,MvNCRES,-0.238079
44,12,NonRESBGvpCC1pi,-0.0453348
44,13,NonRESBGvpCC2pi,-0.0110481
44,14,NonRESBGvpNC1pi,-0.00871381
44,15,NonRESBGvpNC2pi,-2.71675
44,16,NonRESBGvnCC1pi,-0.679724
44,17,NonRESBGvnCC2pi,-0.359701
44,18,NonRESBGvnNC1pi,0.0739902
44,19,NonRESBGvnNC2pi,-0.0965732
44,20,NonRESBGvbarpCC1pi,1.14759
44,21,NonRESBGvbarpCC2pi,1.70281
44,22,NonRESBGvbarpNC1pi,-0.498522
44,23,NonRESBGvbarpNC2pi,-0.439359
44,24,NonRESBGvbarnCC1pi,-0.302655
44,25,NonRESBGvbarnCC2pi,-0.101733
44,26,NonRESBGvbarnNC1pi,1.62814
44,27,NonRESBGvbarnNC2pi,-0.62187
44,28,AhtBY,0.360694
44,29,BhtBY,0.896171
44,30,CV1uBY,0.266389
44,31,CV2uBY,-0.329256
44,32,AGKYxF1pi,0.958903
44,33,AGKYpT1pi,-0.545014
44,34,MFP_pi,0.957207
44,35,MFP_N,-0.0961049
44,36,FrCEx_pi,0.948852
44,37,FrInel_pi,-0.989714
44,38,FrAbs_pi,0.95108
44,39,FrCEx_N,0.560352
44,40,FrInel_N,0.892395
44,41,FrAbs_N,0.470313
44,42,RDecBR1gamma,-1.3236
44,43,RDecBR1eta,0.639877
44,44,XSecShape_CCMEC,1
44,45,RPA_CCQE,0.151
45,0,MaCCQE,6.29039
45,1,CoulombCCQE,0.40036
45,2,MaNCEL,-0.404774
45,3,EtaNCEL,-0.0201139
45,4,NormCCMEC,0.883408
45,5,NormNCMEC,-0.170018
45,6,FracPN_CCMEC,-0.637556
45,7,FracDelta_CCMEC,0.385761
45,8,MaCCRES,0.237441
45,9,MvCCRES,-0.596594
45,10,MaNCRES,0.975898
45,11,MvNCRES,0.563653
45,12,NonRESBGvpCC1pi,-0.492893
45,13,NonRESBGvpCC2pi,1.61661
45,14,NonRESBGvpNC1pi,2.56724
45,15,NonRESBGvpNC2pi,0.49072
45,16,NonRESBGvnCC1pi,0.768342
45,17,NonRESBGvnCC2pi,-1.75604
45,18,NonRESBGvnNC1pi,0.0403724
45,19,NonRESBGvnNC2pi,-0.593245
45,20,NonRESBGvbarpCC1pi,-1.26509
45,21,NonRESBGvbarpCC2pi,-0.687732
45,22,NonRESBGvbarpNC1pi,1.50677
